"ORIGIN","DEST","MONTH",
"SDF","MHR",1,
"SDF","JFK",1,
"SDF","MCO",1,
"SDF","SBN",1,
"SDF","YIP",1,
"SDF","SAT",1,
"SDF","YIP",1,
"SDF","LRD",1,
"SDF","YIP",1,
"SDF","BRO",1,
"SDF","SDF",1,
"SDF","CHA",1,
"SDF","YIP",1,
"SDF","DTW",1,
"SDF","MIA",1,
"SDF","ORD",1,
"SDF","CLT",1,
"SDF","IAD",1,
"SDF","ATL",1,
"SDF","DTW",1,
"SDF","ORD",1,
"SDF","ATL",1,
"SDF","DEN",1,
"SDF","ORD",1,
"SDF","DFW",1,
"SDF","MSP",1,
"SDF","RDU",1,
"SDF","ELP",1,
"SDF","DTO",1,
"SDF","GDC",1,
"SDF","LBE",1,
"SDF","LAF",1,
"SDF","RDU",1,
"SDF","ADS",1,
"SDF","RWI",1,
"SDF","ATL",1,
"SDF","ATL",1,
"SDF","ATL",1,
"SDF","TVF",1,
"SDF","CLT",1,
"SDF","PHL",1,
"SDF","ORD",1,
"SDF","IAD",1,
"SDF","DTW",1,
"SDF","IAH",1,
"SDF","IAD",1,
"SDF","DFW",1,
"SDF","CVG",1,
"SDF","LAX",1,
"SDM","SBA",1,
"SDM","HHR",1,
"SDM","VIS",1,
"SDP","SNP",1,
"SDP","ANC",1,
"SDP","DUT",1,
"SDP","CDB",1,
"SDP","ANC",1,
"SDP","DUT",1,
"SDP","ANC",1,
"SDP","CDB",1,
"SDY","MOT",1,
"SDY","BIL",1,
"SEA","PHX",1,
"SEA","PDX",1,
"SEA","LAX",1,
"SEA","SFO",1,
"SEA","LAX",1,
"SEA","STL",1,
"SEA","SMF",1,
"SEA","DEN",1,
"SEA","LAS",1,
"SEA","OAK",1,
"SEA","MSP",1,
"SEA","SJC",1,
"SEA","PHX",1,
"SEA","MDW",1,
"SEA","STL",1,
"SEA","SMF",1,
"SEA","DEN",1,
"SEA","LAS",1,
"SEA","OAK",1,
"SEA","SJC",1,
"SEA","PHX",1,
"SEA","MDW",1,
"SEA","BLI",1,
"SEA","FRD",1,
"SEA","ESD",1,
"SEA","CLM",1,
"SEA","MVW",1,
"SEA","DEN",1,
"SEA","LAS",1,
"SEA","DEN",1,
"SEA","LAS",1,
"SEA","MEM",1,
"SEA","IND",1,
"SEA","LAX",1,
"SEA","BLI",1,
"SEA","FRD",1,
"SEA","ESD",1,
"SEA","CLM",1,
"SEA","MVW",1,
"SEA","MEM",1,
"SEA","SLC",1,
"SEA","OAK",1,
"SEA","MEM",1,
"SEA","OAK",1,
"SEA","MEM",1,
"SEA","IND",1,
"SEA","LAX",1,
"SEA","ANC",1,
"SEA","ANC",1,
"SEA","OAK",1,
"SEA","MEM",1,
"SEA","BOI",1,
"SEA","FAT",1,
"SEA","ONT",1,
"SEA","PSP",1,
"SEA","SMF",1,
"SEA","OMA",1,
"SEA","DEN",1,
"SEA","SLC",1,
"SEA","OAK",1,
"SEA","SAN",1,
"SEA","GEG",1,
"SEA","EUG",1,
"SEA","PDX",1,
"SEA","RDM",1,
"SEA","PSC",1,
"SEA","MKE",1,
"SEA","JAC",1,
"SEA","LAX",1,
"SEA","SJC",1,
"SEA","BZN",1,
"SEA","FAI",1,
"SEA","SFO",1,
"SEA","SBP",1,
"SEA","MFR",1,
"SEA","SNA",1,
"SEA","HDN",1,
"SEA","TUS",1,
"SEA","LAX",1,
"SEA","FLL",1,
"SEA","BOS",1,
"SEA","JFK",1,
"SEA","CVG",1,
"SEA","ILN",1,
"SEA","CVG",1,
"SEA","ONT",1,
"SEA","BDL",1,
"SEA","ILN",1,
"SEA","LAX",1,
"SEA","ANC",1,
"SEA","AFW",1,
"SEA","HNL",1,
"SEA","OGG",1,
"SEA","ORD",1,
"SEA","IAH",1,
"SEA","EWR",1,
"SEA","DEN",1,
"SEA","SFO",1,
"SEA","IAH",1,
"SEA","IAD",1,
"SEA","ORD",1,
"SEA","IAH",1,
"SEA","DEN",1,
"SEA","SFO",1,
"SEA","ORD",1,
"SEA","EWR",1,
"SEA","DEN",1,
"SEA","SFO",1,
"SEA","ORD",1,
"SEA","IAH",1,
"SEA","EWR",1,
"SEA","DEN",1,
"SEA","IAD",1,
"SEA","SFO",1,
"SEA","ORD",1,
"SEA","DFW",1,
"SEA","MIA",1,
"SEA","CLT",1,
"SEA","PHL",1,
"SEA","PHX",1,
"SEA","PHX",1,
"SEA","DFW",1,
"SEA","LAX",1,
"SEA","LAX",1,
"SEA","CVG",1,
"SEA","PDX",1,
"SEA","CVG",1,
"SEA","DTW",1,
"SEA","ORD",1,
"SEA","STL",1,
"SEA","BOI",1,
"SEA","SAT",1,
"SEA","IAH",1,
"SEA","ONT",1,
"SEA","PSP",1,
"SEA","SMF",1,
"SEA","OMA",1,
"SEA","TPA",1,
"SEA","DEN",1,
"SEA","LAS",1,
"SEA","OAK",1,
"SEA","SAN",1,
"SEA","BWI",1,
"SEA","MSP",1,
"SEA","GEG",1,
"SEA","PDX",1,
"SEA","ABQ",1,
"SEA","IND",1,
"SEA","HNL",1,
"SEA","OGG",1,
"SEA","RDU",1,
"SEA","PHL",1,
"SEA","IAD",1,
"SEA","DFW",1,
"SEA","BNA",1,
"SEA","ATL",1,
"SEA","LAX",1,
"SEA","SJC",1,
"SEA","BOS",1,
"SEA","PHX",1,
"SEA","JNU",1,
"SEA","BUR",1,
"SEA","SFO",1,
"SEA","KTN",1,
"SEA","SNA",1,
"SEA","KOA",1,
"SEA","ANC",1,
"SEA","TUS",1,
"SEA","MCI",1,
"SEA","DCA",1,
"SEA","RSW",1,
"SEA","ORD",1,
"SEA","ONT",1,
"SEA","PSP",1,
"SEA","SMF",1,
"SEA","LAS",1,
"SEA","SAN",1,
"SEA","GEG",1,
"SEA","PDX",1,
"SEA","DFW",1,
"SEA","LAX",1,
"SEA","JNU",1,
"SEA","BUR",1,
"SEA","SFO",1,
"SEA","KTN",1,
"SEA","ANC",1,
"SEA","ORD",1,
"SEA","BOI",1,
"SEA","SAT",1,
"SEA","ONT",1,
"SEA","PSP",1,
"SEA","SMF",1,
"SEA","DEN",1,
"SEA","SLC",1,
"SEA","LAS",1,
"SEA","SAN",1,
"SEA","MSP",1,
"SEA","GEG",1,
"SEA","PDX",1,
"SEA","ABQ",1,
"SEA","MSY",1,
"SEA","LAX",1,
"SEA","SJC",1,
"SEA","PHX",1,
"SEA","JNU",1,
"SEA","SFO",1,
"SEA","AUS",1,
"SEA","KTN",1,
"SEA","ANC",1,
"SEA","MCI",1,
"SEA","CMH",1,
"SEA","ONT",1,
"SEA","TPA",1,
"SEA","DEN",1,
"SEA","LAS",1,
"SEA","SAN",1,
"SEA","MSP",1,
"SEA","GEG",1,
"SEA","PDX",1,
"SEA","LAX",1,
"SEA","FLL",1,
"SEA","BUR",1,
"SEA","SFO",1,
"SEA","AUS",1,
"SEA","SNA",1,
"SEA","JFK",1,
"SEA","MCO",1,
"SEA","TPA",1,
"SEA","LAS",1,
"SEA","PDX",1,
"SEA","LAX",1,
"SEA","FLL",1,
"SEA","SFO",1,
"SEA","JFK",1,
"SEA","MCO",1,
"SEA","DTW",1,
"SEA","ORD",1,
"SEA","STL",1,
"SEA","BOI",1,
"SEA","SAT",1,
"SEA","IAH",1,
"SEA","EWR",1,
"SEA","ONT",1,
"SEA","PSP",1,
"SEA","SMF",1,
"SEA","OMA",1,
"SEA","TPA",1,
"SEA","DEN",1,
"SEA","SLC",1,
"SEA","LAS",1,
"SEA","OAK",1,
"SEA","SAN",1,
"SEA","BWI",1,
"SEA","MSP",1,
"SEA","GEG",1,
"SEA","PDX",1,
"SEA","MKE",1,
"SEA","ABQ",1,
"SEA","IND",1,
"SEA","DAL",1,
"SEA","HNL",1,
"SEA","OGG",1,
"SEA","RDU",1,
"SEA","PHL",1,
"SEA","MSY",1,
"SEA","PIT",1,
"SEA","IAD",1,
"SEA","DFW",1,
"SEA","BNA",1,
"SEA","ATL",1,
"SEA","LAX",1,
"SEA","SJC",1,
"SEA","BOS",1,
"SEA","PHX",1,
"SEA","JNU",1,
"SEA","FAI",1,
"SEA","BUR",1,
"SEA","SFO",1,
"SEA","AUS",1,
"SEA","KTN",1,
"SEA","KOA",1,
"SEA","ANC",1,
"SEA","TUS",1,
"SEA","MCI",1,
"SEA","RSW",1,
"SEA","CHS",1,
"SEA","KTN",1,
"SEA","ANC",1,
"SEA","JNU",1,
"SEA","KTN",1,
"SEA","ANC",1,
"SEA","JNU",1,
"SEA","SIT",1,
"SEA","ANC",1,
"SEA","JNU",1,
"SEA","KTN",1,
"SEA","ADQ",1,
"SEA","SLC",1,
"SEA","PHX",1,
"SEA","BOI",1,
"SEA","SBA",1,
"SEA","FAT",1,
"SEA","ELP",1,
"SEA","PSP",1,
"SEA","SMF",1,
"SEA","STS",1,
"SEA","SLC",1,
"SEA","LAS",1,
"SEA","OAK",1,
"SEA","GEG",1,
"SEA","EUG",1,
"SEA","RNO",1,
"SEA","PDX",1,
"SEA","RDM",1,
"SEA","BIL",1,
"SEA","LAX",1,
"SEA","SJC",1,
"SEA","BZN",1,
"SEA","PHX",1,
"SEA","SFO",1,
"SEA","MFR",1,
"SEA","SNA",1,
"SEA","ANC",1,
"SEA","HDN",1,
"SEA","ICT",1,
"SEA","OKC",1,
"SEA","BOI",1,
"SEA","SMF",1,
"SEA","STS",1,
"SEA","GEG",1,
"SEA","EUG",1,
"SEA","RNO",1,
"SEA","YKM",1,
"SEA","PDX",1,
"SEA","RDM",1,
"SEA","GTF",1,
"SEA","PSC",1,
"SEA","BLI",1,
"SEA","MSO",1,
"SEA","HLN",1,
"SEA","BIL",1,
"SEA","BZN",1,
"SEA","FCA",1,
"SEA","MFR",1,
"SEA","SUN",1,
"SEA","ALW",1,
"SEA","EAT",1,
"SEA","PUW",1,
"SEA","TPA",1,
"SEA","DEN",1,
"SEA","SLC",1,
"SEA","LAS",1,
"SEA","SAN",1,
"SEA","LAX",1,
"SEA","BOS",1,
"SEA","PHX",1,
"SEA","ANC",1,
"SEA","HNL",1,
"SEA","ATL",1,
"SEA","JFK",1,
"SEA","SLC",1,
"SEA","SAN",1,
"SEA","HNL",1,
"SEA","OGG",1,
"SEA","ATL",1,
"SEA","LAX",1,
"SEA","BOS",1,
"SEA","LIH",1,
"SEA","KOA",1,
"SEA","JFK",1,
"SEA","DEN",1,
"SEA","SAN",1,
"SEA","RDU",1,
"SEA","BNA",1,
"SEA","BOS",1,
"SEA","PHX",1,
"SEA","AUS",1,
"SEA","TUS",1,
"SEA","DTW",1,
"SEA","MSP",1,
"SEA","ATL",1,
"SEA","BOS",1,
"SEA","SLC",1,
"SEA","SLC",1,
"SEA","ORD",1,
"SEA","SMF",1,
"SEA","SLC",1,
"SEA","BNA",1,
"SEA","DTW",1,
"SEA","SLC",1,
"SEA","LAS",1,
"SEA","SAN",1,
"SEA","MSP",1,
"SEA","ATL",1,
"SEA","LAX",1,
"SEA","PHX",1,
"SEA","ANC",1,
"SEA","JFK",1,
"SEA","MCO",1,
"SEA","DTW",1,
"SEA","LAS",1,
"SEA","LAS",1,
"SEA","MSP",1,
"SEA","PDX",1,
"SEA","DEN",1,
"SEA","LAS",1,
"SFB","CVG",1,
"SFB","BIS",1,
"SFB","BMI",1,
"SFB","CHA",1,
"SFB","FWA",1,
"SFB","GPT",1,
"SFB","MFE",1,
"SFB","MLI",1,
"SFB","PIA",1,
"SFB","PSM",1,
"SFB","TYS",1,
"SFB","OMA",1,
"SFB","TOL",1,
"SFB","HGR",1,
"SFB","MDT",1,
"SFB","AVL",1,
"SFB","ELM",1,
"SFB","IAG",1,
"SFB","TRI",1,
"SFB","FNT",1,
"SFB","BLV",1,
"SFB","USA",1,
"SFB","GSP",1,
"SFB","SYR",1,
"SFB","CID",1,
"SFB","SGF",1,
"SFB","OWB",1,
"SFB","ATW",1,
"SFB","FAR",1,
"SFB","SBN",1,
"SFB","SCE",1,
"SFB","ORF",1,
"SFB","MEM",1,
"SFB","IND",1,
"SFB","RFD",1,
"SFB","RDU",1,
"SFB","ROA",1,
"SFB","PIT",1,
"SFB","LEX",1,
"SFB","BNA",1,
"SFB","TUL",1,
"SFB","HTS",1,
"SFB","LCK",1,
"SFB","SWF",1,
"SFB","EVV",1,
"SFB","XNA",1,
"SFB","CKB",1,
"SFB","SDF",1,
"SFB","BGR",1,
"SFB","RIC",1,
"SFB","FSD",1,
"SFB","TVC",1,
"SFB","DSM",1,
"SFB","GRR",1,
"SFB","PBG",1,
"SFB","LIT",1,
"SFB","CVG",1,
"SFB","BIS",1,
"SFB","BMI",1,
"SFB","CHA",1,
"SFB","FWA",1,
"SFB","MLI",1,
"SFB","PIA",1,
"SFB","TYS",1,
"SFB","TOL",1,
"SFB","AVL",1,
"SFB","ABE",1,
"SFB","TRI",1,
"SFB","FNT",1,
"SFB","BLV",1,
"SFB","USA",1,
"SFB","GSP",1,
"SFB","SYR",1,
"SFB","SGF",1,
"SFB","OWB",1,
"SFB","FAR",1,
"SFB","SBN",1,
"SFB","SCE",1,
"SFB","ORF",1,
"SFB","MEM",1,
"SFB","IND",1,
"SFB","ROA",1,
"SFB","BNA",1,
"SFB","TUL",1,
"SFB","HTS",1,
"SFB","LCK",1,
"SFB","EVV",1,
"SFB","XNA",1,
"SFB","CKB",1,
"SFB","SDF",1,
"SFB","DSM",1,
"SFB","GRR",1,
"SFB","PBG",1,
"SFB","PHL",1,
"SFB","MQY",1,
"SFB","GPT",1,
"SFB","JAX",1,
"SFO","SAT",1,
"SFO","SMF",1,
"SFO","DEN",1,
"SFO","SLC",1,
"SFO","MSP",1,
"SFO","PDX",1,
"SFO","LAX",1,
"SFO","PHX",1,
"SFO","CVG",1,
"SFO","LAX",1,
"SFO","ONT",1,
"SFO","DEN",1,
"SFO","LAS",1,
"SFO","SAN",1,
"SFO","LAX",1,
"SFO","PHX",1,
"SFO","BUR",1,
"SFO","MDW",1,
"SFO","DEN",1,
"SFO","LAS",1,
"SFO","SAN",1,
"SFO","LAX",1,
"SFO","PHX",1,
"SFO","BUR",1,
"SFO","MDW",1,
"SFO","DEN",1,
"SFO","LAS",1,
"SFO","DEN",1,
"SFO","LAS",1,
"SFO","MEM",1,
"SFO","BOI",1,
"SFO","MTJ",1,
"SFO","SBA",1,
"SFO","FAT",1,
"SFO","ONT",1,
"SFO","PSP",1,
"SFO","SMF",1,
"SFO","SLC",1,
"SFO","LAS",1,
"SFO","SAN",1,
"SFO","MSP",1,
"SFO","GEG",1,
"SFO","EUG",1,
"SFO","SEA",1,
"SFO","RNO",1,
"SFO","PDX",1,
"SFO","RDM",1,
"SFO","PSC",1,
"SFO","ABQ",1,
"SFO","EGE",1,
"SFO","JAC",1,
"SFO","DAL",1,
"SFO","DFW",1,
"SFO","LAX",1,
"SFO","BZN",1,
"SFO","PHX",1,
"SFO","AUS",1,
"SFO","TWF",1,
"SFO","MFR",1,
"SFO","SUN",1,
"SFO","SNA",1,
"SFO","HDN",1,
"SFO","TUS",1,
"SFO","OKC",1,
"SFO","ACV",1,
"SFO","BOI",1,
"SFO","MTJ",1,
"SFO","BFL",1,
"SFO","FAT",1,
"SFO","ONT",1,
"SFO","PSP",1,
"SFO","SMF",1,
"SFO","SLC",1,
"SFO","EUG",1,
"SFO","RNO",1,
"SFO","RDM",1,
"SFO","RDD",1,
"SFO","ABQ",1,
"SFO","LAX",1,
"SFO","BUR",1,
"SFO","SBP",1,
"SFO","MFR",1,
"SFO","TUS",1,
"SFO","OTH",1,
"SFO","ACV",1,
"SFO","FAT",1,
"SFO","ONT",1,
"SFO","PSP",1,
"SFO","SLC",1,
"SFO","LAX",1,
"SFO","ROW",1,
"SFO","MFR",1,
"SFO","SNA",1,
"SFO","ASE",1,
"SFO","BDL",1,
"SFO","LAX",1,
"SFO","MCO",1,
"SFO","EWR",1,
"SFO","FLL",1,
"SFO","BOS",1,
"SFO","JFK",1,
"SFO","CVG",1,
"SFO","RFD",1,
"SFO","CVG",1,
"SFO","ORD",1,
"SFO","SEA",1,
"SFO","RFD",1,
"SFO","ANC",1,
"SFO","HNL",1,
"SFO","HNL",1,
"SFO","OGG",1,
"SFO","HHR",1,
"SFO","ORD",1,
"SFO","IAH",1,
"SFO","DEN",1,
"SFO","SLC",1,
"SFO","LAS",1,
"SFO","SAN",1,
"SFO","SEA",1,
"SFO","PDX",1,
"SFO","HNL",1,
"SFO","OGG",1,
"SFO","IAD",1,
"SFO","LAX",1,
"SFO","BOS",1,
"SFO","PHX",1,
"SFO","LIH",1,
"SFO","SNA",1,
"SFO","MCO",1,
"SFO","EWR",1,
"SFO","ORD",1,
"SFO","EWR",1,
"SFO","DEN",1,
"SFO","ORD",1,
"SFO","SAT",1,
"SFO","IAH",1,
"SFO","DEN",1,
"SFO","LAS",1,
"SFO","SAN",1,
"SFO","SEA",1,
"SFO","PDX",1,
"SFO","CLT",1,
"SFO","JAC",1,
"SFO","IAD",1,
"SFO","LAX",1,
"SFO","PHX",1,
"SFO","AUS",1,
"SFO","ORD",1,
"SFO","IAH",1,
"SFO","DEN",1,
"SFO","LAS",1,
"SFO","SAN",1,
"SFO","SEA",1,
"SFO","PDX",1,
"SFO","JAC",1,
"SFO","IAD",1,
"SFO","LAX",1,
"SFO","PHX",1,
"SFO","AUS",1,
"SFO","ORD",1,
"SFO","IAH",1,
"SFO","EWR",1,
"SFO","HNL",1,
"SFO","IAD",1,
"SFO","EWR",1,
"SFO","ORD",1,
"SFO","IAH",1,
"SFO","PSP",1,
"SFO","DEN",1,
"SFO","SLC",1,
"SFO","LAS",1,
"SFO","SAN",1,
"SFO","SEA",1,
"SFO","PDX",1,
"SFO","IAD",1,
"SFO","LAX",1,
"SFO","BOS",1,
"SFO","KOA",1,
"SFO","MCO",1,
"SFO","ORD",1,
"SFO","EWR",1,
"SFO","LAX",1,
"SFO","ORD",1,
"SFO","IAH",1,
"SFO","EWR",1,
"SFO","IAD",1,
"SFO","IAH",1,
"SFO","EWR",1,
"SFO","IAD",1,
"SFO","ORD",1,
"SFO","IAH",1,
"SFO","EWR",1,
"SFO","DEN",1,
"SFO","HNL",1,
"SFO","OGG",1,
"SFO","KOA",1,
"SFO","GUM",1,
"SFO","ORD",1,
"SFO","DFW",1,
"SFO","TUL",1,
"SFO","PHX",1,
"SFO","AUS",1,
"SFO","PHX",1,
"SFO","MIA",1,
"SFO","CLT",1,
"SFO","PHL",1,
"SFO","DFW",1,
"SFO","PHX",1,
"SFO","JFK",1,
"SFO","PHX",1,
"SFO","EWR",1,
"SFO","TPA",1,
"SFO","SEA",1,
"SFO","PDX",1,
"SFO","LAX",1,
"SFO","BOS",1,
"SFO","DCA",1,
"SFO","JFK",1,
"SFO","MCO",1,
"SFO","SEA",1,
"SFO","SEA",1,
"SFO","ORD",1,
"SFO","SEA",1,
"SFO","SEA",1,
"SFO","FLL",1,
"SFO","JFK",1,
"SFO","MCO",1,
"SFO","EWR",1,
"SFO","TPA",1,
"SFO","SEA",1,
"SFO","BOI",1,
"SFO","SLC",1,
"SFO","LAS",1,
"SFO","GEG",1,
"SFO","SEA",1,
"SFO","PDX",1,
"SFO","RDM",1,
"SFO","LAX",1,
"SFO","SEA",1,
"SFO","JFK",1,
"SFO","JFK",1,
"SFO","MSP",1,
"SFO","DTW",1,
"SFO","ATL",1,
"SFO","MSP",1,
"SFO","SLC",1,
"SFO","SLC",1,
"SFO","DTW",1,
"SFO","LAS",1,
"SFO","ATL",1,
"SFO","JFK",1,
"SFO","CVG",1,
"SFO","TPA",1,
"SFO","HNL",1,
"SFO","MSP",1,
"SFO","DEN",1,
"SFO","LAS",1,
"SGF","MEM",1,
"SGF","LAS",1,
"SGF","AZA",1,
"SGF","SFB",1,
"SGF","LAX",1,
"SGF","LAS",1,
"SGF","AZA",1,
"SGF","SFB",1,
"SGF","PIE",1,
"SGF","ORD",1,
"SGF","FWA",1,
"SGF","DEN",1,
"SGF","MFE",1,
"SGF","ONT",1,
"SGF","SDF",1,
"SGF","SDF",1,
"SGF","ORD",1,
"SGF","CMI",1,
"SGF","DFW",1,
"SGF","DFW",1,
"SGF","DFW",1,
"SGF","CLT",1,
"SGF","ATL",1,
"SGF","CLT",1,
"SGF","ORD",1,
"SGF","STL",1,
"SGF","GPT",1,
"SGU","LAS",1,
"SGU","PHX",1,
"SGU","DEN",1,
"SGU","SLC",1,
"SGU","SLC",1,
"SGU","DEN",1,
"SGU","SLC",1,
"SGU","DEN",1,
"SGU","PHX",1,
"SGY","JNU",1,
"SGY","HNS",1,
"SGY","JNU",1,
"SGY","HNS",1,
"SGY","JNU",1,
"SHD","ORD",1,
"SHD","IAD",1,
"SHG","ANC",1,
"SHG","OTZ",1,
"SHG","ABL",1,
"SHG","OTZ",1,
"SHG","OBU",1,
"SHG","IAN",1,
"SHG","ABL",1,
"SHG","OTZ",1,
"SHG","OTZ",1,
"SHH","OME",1,
"SHH","WAA",1,
"SHH","OTZ",1,
"SHH","OME",1,
"SHH","WAA",1,
"SHH","TLA",1,
"SHH","OTZ",1,
"SHH","OME",1,
"SHH","KTS",1,
"SHH","OME",1,
"SHH","OME",1,
"SHH","OTZ",1,
"SHH","OME",1,
"SHH","OME",1,
"SHH","OME",1,
"SHR","DEN",1,
"SHV","MEM",1,
"SHV","IAH",1,
"SHV","LBB",1,
"SHV","MEM",1,
"SHV","DFW",1,
"SHV","AFW",1,
"SHV","LAS",1,
"SHV","BIS",1,
"SHV","BMI",1,
"SHV","DFW",1,
"SHV","DSM",1,
"SHV","MEM",1,
"SHV","SDF",1,
"SHV","AUS",1,
"SHV","BRO",1,
"SHV","CHS",1,
"SHV","MFE",1,
"SHV","BRO",1,
"SHV","YIP",1,
"SHV","DFW",1,
"SHV","DFW",1,
"SHV","ATL",1,
"SHV","ATL",1,
"SHV","IAH",1,
"SHV","CLT",1,
"SHV","CLT",1,
"SHV","ORD",1,
"SHV","MEM",1,
"SHV","LAX",1,
"SHV","DOV",1,
"SHV","NGU",1,
"SHX","ANC",1,
"SHX","ANI",1,
"SHX","KGX",1,
"SHX","ANI",1,
"SHX","ANI",1,
"SHX","ANC",1,
"SHX","KGX",1,
"SIG","CPX",1,
"SIG","VQS",1,
"SIG","CPX",1,
"SIG","STT",1,
"SIG","VQS",1,
"SIG","CPX",1,
"SIT","KAE",1,
"SIT","JNU",1,
"SIT","HNH",1,
"SIT","KLW",1,
"SIT","KAE",1,
"SIT","JNU",1,
"SIT","HNH",1,
"SIT","KLW",1,
"SIT","HNS",1,
"SIT","GST",1,
"SIT","SIT",1,
"SIT","AGN",1,
"SIT","KTN",1,
"SIT","JNU",1,
"SIT","ANC",1,
"SIT","JNU",1,
"SIT","KTN",1,
"SIT","SEA",1,
"SIT","JNU",1,
"SIT","KTN",1,
"SIT","SEA",1,
"SIT","JNU",1,
"SIT","KTN",1,
"SJC","ONT",1,
"SJC","DEN",1,
"SJC","LAS",1,
"SJC","SAN",1,
"SJC","SEA",1,
"SJC","PDX",1,
"SJC","DAL",1,
"SJC","HNL",1,
"SJC","OGG",1,
"SJC","BNA",1,
"SJC","LAX",1,
"SJC","PHX",1,
"SJC","BUR",1,
"SJC","SNA",1,
"SJC","KOA",1,
"SJC","LGB",1,
"SJC","STL",1,
"SJC","BOI",1,
"SJC","ONT",1,
"SJC","DEN",1,
"SJC","LAS",1,
"SJC","OAK",1,
"SJC","SAN",1,
"SJC","GEG",1,
"SJC","SEA",1,
"SJC","PDX",1,
"SJC","DAL",1,
"SJC","HOU",1,
"SJC","LAX",1,
"SJC","PHX",1,
"SJC","BUR",1,
"SJC","AUS",1,
"SJC","MDW",1,
"SJC","SNA",1,
"SJC","LGB",1,
"SJC","LAS",1,
"SJC","PHX",1,
"SJC","MEM",1,
"SJC","IND",1,
"SJC","OAK",1,
"SJC","BOI",1,
"SJC","SLC",1,
"SJC","SAN",1,
"SJC","GEG",1,
"SJC","SEA",1,
"SJC","PDX",1,
"SJC","JAC",1,
"SJC","LAX",1,
"SJC","SFO",1,
"SJC","AUS",1,
"SJC","FAT",1,
"SJC","SFO",1,
"SJC","DEN",1,
"SJC","PHX",1,
"SJC","SDF",1,
"SJC","HNL",1,
"SJC","HNL",1,
"SJC","OGG",1,
"SJC","SBA",1,
"SJC","HHR",1,
"SJC","HHR",1,
"SJC","DEN",1,
"SJC","DEN",1,
"SJC","SFO",1,
"SJC","DFW",1,
"SJC","DFW",1,
"SJC","PHX",1,
"SJC","DFW",1,
"SJC","PHX",1,
"SJC","PHX",1,
"SJC","SEA",1,
"SJC","PDX",1,
"SJC","HNL",1,
"SJC","OGG",1,
"SJC","KOA",1,
"SJC","SEA",1,
"SJC","SEA",1,
"SJC","HNL",1,
"SJC","KOA",1,
"SJC","GEG",1,
"SJC","SEA",1,
"SJC","PDX",1,
"SJC","LAX",1,
"SJC","SLC",1,
"SJC","SLC",1,
"SJC","SLC",1,
"SJC","IAH",1,
"SJC","TEB",1,
"SJT","AUS",1,
"SJT","BWD",1,
"SJT","GPT",1,
"SJT","DFW",1,
"SJT","DFW",1,
"SJT","DFW",1,
"SJU","MIA",1,
"SJU","MIA",1,
"SJU","PBI",1,
"SJU","TPA",1,
"SJU","MCO",1,
"SJU","TPA",1,
"SJU","BWI",1,
"SJU","ATL",1,
"SJU","FLL",1,
"SJU","MDW",1,
"SJU","MCO",1,
"SJU","MEM",1,
"SJU","MEM",1,
"SJU","BQN",1,
"SJU","STX",1,
"SJU","STT",1,
"SJU","MEM",1,
"SJU","MEM",1,
"SJU","IND",1,
"SJU","JAX",1,
"SJU","FLL",1,
"SJU","SDF",1,
"SJU","JAX",1,
"SJU","SDF",1,
"SJU","PBI",1,
"SJU","SDF",1,
"SJU","FLL",1,
"SJU","STT",1,
"SJU","MCO",1,
"SJU","EWR",1,
"SJU","TPA",1,
"SJU","RDU",1,
"SJU","PHL",1,
"SJU","BDL",1,
"SJU","FLL",1,
"SJU","BOS",1,
"SJU","DCA",1,
"SJU","JFK",1,
"SJU","MCO",1,
"SJU","EWR",1,
"SJU","BOS",1,
"SJU","DCA",1,
"SJU","JFK",1,
"SJU","MCO",1,
"SJU","VQS",1,
"SJU","VQS",1,
"SJU","CPX",1,
"SJU","STX",1,
"SJU","STT",1,
"SJU","VQS",1,
"SJU","STX",1,
"SJU","STT",1,
"SJU","STT",1,
"SJU","STX",1,
"SJU","STT",1,
"SJU","MIA",1,
"SJU","VQS",1,
"SJU","CPX",1,
"SJU","ORD",1,
"SJU","IAH",1,
"SJU","EWR",1,
"SJU","IAD",1,
"SJU","EWR",1,
"SJU","ORD",1,
"SJU","IAH",1,
"SJU","EWR",1,
"SJU","IAD",1,
"SJU","VQS",1,
"SJU","MAZ",1,
"SJU","CPX",1,
"SJU","STX",1,
"SJU","STT",1,
"SJU","MIA",1,
"SJU","PHL",1,
"SJU","CLT",1,
"SJU","PHL",1,
"SJU","MIA",1,
"SJU","ORD",1,
"SJU","CLT",1,
"SJU","PHL",1,
"SJU","DFW",1,
"SJU","MIA",1,
"SJU","MIA",1,
"SJU","CVG",1,
"SJU","CVG",1,
"SJU","MIA",1,
"SJU","ATL",1,
"SJU","JFK",1,
"SJU","DTW",1,
"SJU","ATL",1,
"SJU","JFK",1,
"SJU","MIA",1,
"SJU","EWR",1,
"SJU","TPA",1,
"SJU","BWI",1,
"SJU","PHL",1,
"SJU","FLL",1,
"SJU","BOS",1,
"SJU","MCO",1,
"SJU","BWI",1,
"SJU","EWR",1,
"SJU","BWI",1,
"SJU","PHL",1,
"SJU","FLL",1,
"SJU","MCO",1,
"SJU","TPA",1,
"SJU","PHL",1,
"SJU","FLL",1,
"SJU","BOS",1,
"SJU","MCO",1,
"SJU","TPA",1,
"SJU","MEM",1,
"SJU","MSP",1,
"SJU","VQS",1,
"SJU","STX",1,
"SJU","STT",1,
